,tapi,cci,vma,srmi,cdp,expma
603192.SH,"39,076,338.5663",-306.3436,"30,511,776.0000",-0.2734,13.3867,16.7421
603193.SH,"61,287,525.7285",0.0000,0.0000,0.0000,14.8467,16.8527
603195.SH,"25,962,823.0490",-58.8368,"21,695,782.2000",-0.3263,99.0067,100.2528
603196.SH,"81,000,699.2681",-68.9326,"87,303,426.6000",-0.5623,9.8467,12.7910
603197.SH,"73,026,392.4711",-70.0093,"61,458,109.4000",-0.0084,45.4900,51.3109
603198.SH,"86,128,746.1454",-91.3442,"70,041,403.6000",0.1176,59.8700,64.0415
603199.SH,"72,803,034.2415",56.8454,"76,054,607.4000",-0.0071,31.8867,29.9582
603200.SH,"57,900,687.3388",-139.2924,"70,852,907.8000",-0.0758,16.2467,18.1828
603201.SH,"22,316,678.5333",-102.1016,"28,915,649.4000",-0.2788,21.1167,24.0379
603203.SH,"52,114,830.0602",-161.3317,"38,250,113.6000",-0.3109,20.3433,24.0288
603206.SH,"77,651,351.7787",-202.1147,"165,405,721.4000",-0.1296,14.1033,16.1320
603208.SH,"24,612,800.4829",-98.5608,"30,760,021.0000",-0.4376,25.3733,29.8137
603209.SH,"63,235,749.4815",-92.5990,"70,169,354.8000",-0.5329,12.8133,15.2140
603211.SH,"128,442,040.8031",-75.7652,"292,678,444.0000",-0.0302,14.4900,16.2527
603212.SH,"239,928,499.7821",-105.7176,"235,474,241.6000",-0.2935,13.0300,14.9502
603213.SH,"68,480,349.9458",-161.0263,"98,494,953.4000",-0.2715,8.4233,10.0329
603214.SH,"64,997,911.5954",-228.0411,"49,953,802.2000",-0.2843,11.5800,14.2790
603215.SH,"43,878,333.0241",-118.3278,"93,940,640.8000",-0.0375,15.4600,16.6515
603216.SH,"36,611,343.0417",-249.1988,"30,327,552.4000",-0.2537,9.5167,11.6337
603217.SH,"69,382,288.6364",-130.7709,"57,118,564.4000",-0.3980,14.3867,17.3258
603218.SH,"216,612,698.1447",-119.1571,"202,409,391.6000",-0.4939,10.0267,12.1349
603219.SH,"112,379,049.7832",-139.6743,"206,038,954.4000",-0.1048,10.6467,12.7032
603220.SH,"612,328,148.5002",39.7167,"811,147,188.2000",0.5723,28.7467,31.3776
603221.SH,"90,902,876.3192",-53.6398,"63,830,750.4000",0.0129,8.0733,8.7356
603222.SH,"140,813,955.5556",-190.6846,"153,643,319.0000",-0.5032,5.8567,7.5271
603223.SH,"54,059,289.3148",-88.6046,"104,968,516.2000",-0.5560,8.2667,9.6220
603225.SH,"170,015,983.1027",78.1857,"185,663,153.2000",0.2353,13.0000,12.9442
603226.SH,"170,492,665.6863",-222.6830,"131,715,358.8000",-0.1969,4.0233,5.1901
603227.SH,"155,784,140.8430",-140.5276,"127,206,179.4000",-0.1810,6.4500,7.0333
603228.SH,"104,461,126.6960",-147.0917,"99,635,814.2000",-0.2077,18.8067,20.7210
603229.SH,"106,401,766.3275",-104.1840,"135,034,704.6000",-0.5142,10.1333,12.4057
603230.SH,"313,249,918.4709",2.9958,"225,379,623.4000",-0.0134,13.1833,13.6636
603231.SH,"80,583,890.6829",0.0000,0.0000,0.0000,18.7733,21.2844
603232.SH,"122,860,874.4250",-166.1019,"106,731,011.4000",-0.3702,10.2867,12.1372
603233.SH,"108,583,761.1181",-75.7843,"100,982,433.8000",-0.2691,23.9433,24.5262
603235.SH,"11,003,424.4789",-152.5315,"15,227,022.2000",-0.2208,21.7167,23.8771
603236.SH,"100,137,908.9725",-86.1795,"98,678,334.2000",-0.4873,37.7367,45.2623
603237.SH,"13,776,986.2664",-74.2365,"21,420,080.4000",-0.4805,26.2833,28.2325
603238.SH,"55,186,205.0943",-205.2400,"60,942,839.6000",-0.1047,10.2067,12.1932
603239.SH,"52,143,929.1169",-167.6310,"141,104,271.0000",-0.1774,11.8733,13.8174
603255.SH,"13,249,494.4122",-75.9513,"15,754,640.8000",-0.2117,36.1833,37.6355
603256.SH,"87,231,705.6090",-203.7939,"108,025,132.8000",-0.1545,5.9067,7.2028
603258.SH,"175,312,928.3168",-97.9782,"135,274,057.4000",-0.5939,18.6900,22.5927
603259.SH,"1,321,282,048.6050",-167.6106,"625,605,243.6000",-0.1618,52.3700,65.1278
603260.SH,"42,897,478.3962",-92.7187,"62,154,947.6000",-0.2132,49.3933,52.4634
603261.SH,"25,516,572.5738",-280.9130,"25,005,136.6000",-0.3108,22.4600,28.3564
603266.SH,"171,442,721.5764",10.6415,"341,712,722.4000",0.3517,18.8633,21.9548
603267.SH,"92,517,651.5545",-148.2681,"82,682,414.0000",-0.3927,34.7100,44.8577
603268.SH,"25,128,176.7633",-21.5071,"45,980,852.6000",0.0853,17.0967,17.8612
603269.SH,"111,860,588.3657",-222.9219,"91,215,194.0000",-0.2880,9.9733,12.2937
603270.SH,"109,490,556.0435",0.0000,"112,654,193.6000",0.0000,23.1867,28.0223
603272.SH,"44,734,223.7712",-302.3226,"38,132,413.4000",-0.2573,11.4833,14.7859
603273.SH,"106,481,440.9822",0.0000,0.0000,0.0000,20.3233,24.6252
603275.SH,"21,870,351.0656",0.0000,"32,293,793.8000",0.0000,33.3067,38.9244
603276.SH,"53,325,136.7347",0.0000,"116,349,459.4000",0.0000,18.1933,21.8254
603277.SH,"25,208,325.8608",27.1385,"23,313,455.4000",0.1949,24.7100,25.7089
603278.SH,"133,789,923.1975",-63.4704,"167,075,002.0000",0.0240,8.5300,10.5177
603279.SH,"110,716,315.9722",-134.6144,"76,123,504.0000",-0.2759,19.2800,21.3897
603280.SH,"38,055,638.0833",-307.1969,"64,439,005.4000",-0.2022,19.2067,22.2949
603281.SH,"37,468,151.0239",-90.6541,"27,838,860.8000",-0.2647,22.4433,25.6137
603282.SH,"15,831,890.4578",0.0000,"24,909,727.6000",-0.3741,19.9867,23.6562
603283.SH,"98,034,390.3469",81.3987,"106,136,928.2000",0.2890,62.9667,63.1735
603286.SH,"121,822,976.2156",-59.3687,"171,676,272.8000",0.1084,17.0600,21.3667
603288.SH,"200,717,345.7944",-57.7838,"241,868,445.8000",-0.3279,38.6333,39.1176
603289.SH,"123,647,410.2402",-229.9553,"144,558,916.6000",-0.2207,7.4300,8.9439
603290.SH,"36,774,053.2761",-113.5436,"42,950,434.8000",-0.3052,140.0200,163.1536
603291.SH,"45,134,389.1525",0.0000,"74,694,006.8000",-0.3437,11.1800,13.7711
603296.SH,"41,138,330.3723",0.0000,"52,605,171.8000",0.0000,63.4733,69.7003
603297.SH,"16,408,302.0194",-175.6646,"21,538,686.8000",-0.0464,72.0333,82.2674
603298.SH,"95,927,929.5500",172.7662,"96,270,668.2000",0.3163,27.4833,25.4691
603299.SH,"95,440,645.3125",-135.6580,"97,454,927.6000",-0.1177,7.8967,8.5023
603300.SH,"367,485,072.8155",-65.5263,"340,884,025.8000",0.1181,5.8567,6.1246
603301.SH,"39,431,893.4261",-126.9468,"33,543,682.8000",-0.3787,19.5333,22.8976
603303.SH,"45,880,292.8255",-146.8555,"40,095,650.0000",-0.2027,10.5200,12.0381
603305.SH,"205,044,426.8608",-121.6437,"256,095,871.8000",-0.4058,14.2300,17.6272
603306.SH,"124,348,953.1280",-176.2510,"159,252,049.2000",-0.3187,18.9467,24.2533
603307.SH,"6,815,314.3167",0.0000,"12,227,910.0000",-0.2650,35.6633,41.3474
603308.SH,"127,392,575.3247",-125.4445,"113,992,430.8000",-0.2940,10.7033,12.6273
603309.SH,"86,294,369.0830",-118.8183,"119,000,318.8000",-0.3910,10.7067,12.7399
603311.SH,"30,619,148.5643",-199.5665,"42,563,469.4000",-0.3342,7.7500,9.4351
603312.SH,"112,728,548.0560",0.0000,0.0000,0.0000,28.1700,28.2700
603313.SH,"100,677,415.6784",-119.1560,"104,422,714.4000",0.0714,9.4033,10.1081
603315.SH,"85,529,940.3687",-113.8086,"117,312,040.8000",-0.1679,9.9267,11.7818
603316.SH,"160,055,423.3796",-274.7513,"110,498,772.8000",-0.2641,4.2667,5.5860
603317.SH,"125,287,589.7394",-77.3011,"105,939,948.6000",-0.1894,11.9300,12.9850
603318.SH,"108,542,536.5625",-222.7199,"132,155,587.0000",-0.2399,6.1233,7.1198
603319.SH,"88,503,472.5796",-171.6157,"108,396,983.0000",0.0000,13.7067,15.7835
603320.SH,"51,345,443.6380",-233.4852,"63,955,249.8000",-0.1545,10.4667,13.1666
603321.SH,"114,929,376.4977",-236.3772,"75,466,657.4000",-0.0983,6.0567,7.3416
603322.SH,"100,422,742.8978",63.4066,"171,336,779.4000",0.2225,34.2167,33.8699
603323.SH,"475,237,441.7411",-39.4074,"406,944,381.0000",-0.0261,4.3867,4.3485
603324.SH,"29,959,142.5213",-213.3823,"34,739,317.0000",-0.3523,23.2300,28.1389
603325.SH,"24,821,495.3241",0.0000,0.0000,0.0000,61.8933,61.0667
603326.SH,"193,795,438.2311",-143.1633,"190,001,758.8000",-0.0896,6.6367,8.4014
603327.SH,"77,277,667.7138",-131.0256,"138,858,408.6000",0.0070,10.1800,11.9555
603328.SH,"229,414,251.0174",-181.6580,"207,957,861.8000",-0.1610,6.3900,7.2524
603329.SH,"101,114,175.1043",-67.5344,"111,893,153.8000",0.0202,13.6233,14.5470
603330.SH,"304,600,432.6889",-125.4316,"206,767,990.8000",-0.4632,5.6200,6.9655
603331.SH,"60,845,992.1296",-242.7573,"45,527,830.0000",-0.2394,9.9467,11.7661
603332.SH,"152,467,768.4636",-190.7792,"195,137,404.6000",-0.3363,7.2333,8.9849
603333.SH,"429,524,818.9732",-139.6915,"586,044,415.4000",-0.2432,4.2700,4.8380
603335.SH,"210,504,208.5774",-197.0950,"222,364,873.4000",-0.1165,4.4667,5.6706
603336.SH,"239,620,629.5165",-167.4758,"251,976,857.2000",-0.3722,3.8067,4.6140
603337.SH,"21,250,445.1461",-23.1092,"23,489,776.2000",0.1089,20.0667,20.5652
603338.SH,"71,867,360.1897",104.0661,"70,305,947.2000",0.2016,57.6200,54.1937
603339.SH,"78,051,770.9710",-160.8068,"62,303,593.0000",-0.3388,9.3700,10.9900
603341.SH,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
603344.SH,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
603345.SH,"84,145,691.2027",-147.2925,"73,190,060.2000",-0.4336,81.7033,99.2537
603348.SH,"76,546,368.1740",-152.8101,"95,215,389.6000",-0.2785,26.6833,33.2800
603351.SH,"11,142,423.9223",-251.6910,"11,040,155.2000",-0.2046,20.4100,23.6945
603353.SH,"61,820,257.1974",-73.1281,"93,030,366.0000",0.1194,16.9400,21.9187
603355.SH,"40,299,449.1268",-130.6061,"30,273,535.8000",-0.1097,20.1567,22.0883
603356.SH,"45,423,120.3390",-235.0921,"66,304,187.2000",-0.1962,10.8667,12.7473
603357.SH,"104,595,820.2128",-112.8897,"137,462,345.6000",-0.3789,8.0367,8.7796
603358.SH,"43,869,121.4512",41.0680,"80,849,617.8000",0.1311,20.4333,20.8860
603359.SH,"144,794,709.2308",-178.2009,"112,516,242.6000",-0.5076,5.0300,6.8677
603360.SH,"88,855,962.7219",-77.1244,"78,218,322.8000",-0.3521,9.6033,10.4628
603363.SH,"664,734,000.0000",-167.8822,"379,812,728.0000",-0.5099,3.9267,5.8511
603365.SH,"77,877,473.4395",132.0602,"51,613,227.0000",0.0911,15.5667,15.2584
603366.SH,"219,764,335.0202",-226.4095,"210,199,355.8000",-0.1226,4.6333,5.4384
603367.SH,"69,011,581.0198",-114.5233,"104,802,509.8000",-0.1119,13.4467,14.2132
603368.SH,"94,272,505.7547",-121.3004,"88,489,585.2000",-0.1391,18.3467,19.5143
603369.SH,"121,749,750.7076",-103.3623,"124,187,053.8000",-0.0357,50.4333,51.8212
603373.SH,"67,477,289.0750",0.0000,0.0000,0.0000,28.0067,35.6589
603375.SH,"94,502,135.9164",0.0000,0.0000,0.0000,45.6133,45.2867
603377.SH,"553,976,446.8853",-164.9600,"299,625,554.6000",-0.6034,2.8600,4.1697
603378.SH,"138,911,804.0625",-174.8614,"110,791,965.0000",-0.2865,6.0467,7.7212
603379.SH,"124,203,383.4228",229.1801,"91,149,446.8000",0.4553,40.9533,35.9558
603380.SH,"33,870,992.8799",-192.0184,"71,290,858.6000",-0.1738,17.5433,21.0873
603383.SH,"70,139,190.5665",-162.6628,"49,488,625.4000",-0.1637,39.8700,46.6204
603385.SH,"71,135,596.3668",-309.2895,"51,557,649.4000",-0.2513,5.5533,6.9516
603386.SH,"88,325,369.0411",-147.8796,"156,512,705.6000",-0.0428,10.2200,11.7630
603387.SH,"85,184,739.4241",-170.3976,"75,154,820.0000",-0.3466,8.6767,10.0680
603388.SH,"452,261,654.3739",-240.8575,"776,197,168.6000",-0.2864,5.4233,7.5199
603389.SH,"177,453,630.1402",-195.8776,"167,559,770.6000",-0.1753,4.2367,5.3545
603390.SH,"145,655,715.9732",-117.8619,"241,416,009.6000",-0.0848,6.9100,8.2878
603392.SH,"184,972,393.0659",-37.7118,"224,465,991.6000",-0.2091,65.4867,64.0297
603393.SH,"66,378,828.8367",27.2155,"80,702,885.8000",0.0781,27.4500,28.5382
603396.SH,"60,783,810.3383",-116.4372,"73,380,746.0000",-0.3163,40.0833,46.2621
603398.SH,"61,693,966.7920",-86.7834,"74,849,276.2000",-0.3006,17.7833,18.4492
603399.SH,"225,902,915.6984",-154.2061,"447,767,191.2000",-0.2061,7.2167,8.8413
603408.SH,"51,939,780.1963",-87.6501,"59,051,306.4000",0.0544,10.7800,11.4457
603416.SH,"44,518,041.6638",-198.9482,"36,338,766.0000",-0.2581,26.7633,32.5390
603421.SH,"58,130,952.4841",-243.6685,"73,915,452.6000",-0.1973,7.2567,8.6199
603429.SH,"132,463,378.7479",-208.2542,"94,818,996.0000",-0.3039,5.7567,7.3026
603439.SH,"121,250,193.7302",-135.9662,"122,159,302.4000",-0.1423,14.8033,16.7530
603444.SH,"29,269,811.2609",-119.5259,"27,434,186.2000",-0.6131,203.6567,246.9179
603456.SH,"189,800,577.7506",-132.7467,"186,631,201.0000",-0.2980,19.2767,22.8921
603458.SH,"79,669,589.4030",-247.0926,"60,193,999.4000",-0.3043,6.4333,7.8983
603466.SH,"363,011,415.6740",-92.2448,"454,101,643.2000",-0.1459,11.9800,12.6287
603477.SH,"95,390,708.7983",63.2709,"126,181,312.2000",0.1839,33.0600,32.8372
603486.SH,"91,203,162.6574",-104.0443,"91,933,102.2000",-0.4609,34.5967,40.9448
603488.SH,"91,687,031.3143",-3.4084,"176,798,513.2000",0.1200,8.0833,8.7765
603489.SH,"22,157,416.3646",-103.0905,"27,554,014.6000",-0.5021,37.0967,47.0867
603496.SH,"384,976,087.7175",30.6868,"728,386,397.8000",0.3427,26.2200,28.0148
603499.SH,"97,109,070.1916",124.0682,"105,545,530.0000",0.3142,11.2933,11.3665
603500.SH,"44,723,807.4580",-209.8582,"41,828,136.6000",-0.3161,9.0833,10.7866
603501.SH,"143,933,867.9896",-89.4167,"188,357,086.6000",-0.0389,89.3133,97.4181
603505.SH,"72,085,358.2374",-67.9978,"81,940,168.2000",-0.1073,25.5600,27.1488
603506.SH,"74,990,693.6603",-261.4389,"51,925,240.4000",-0.2998,8.0100,9.9306
603507.SH,"58,193,635.5305",-110.4478,"65,829,660.0000",-0.3970,21.1533,23.9470
603508.SH,"88,804,978.7838",-165.5887,"66,261,223.8000",-0.2060,13.5033,14.9468
603511.SH,"30,429,821.2324",-239.8015,"24,762,173.8000",-0.1920,12.7300,14.6231
603515.SH,"47,256,189.3358",-154.0198,"41,200,563.2000",-0.1754,15.5067,17.3535
603516.SH,"151,298,291.9748",31.3814,"169,959,751.6000",0.0172,20.4833,20.2386
603517.SH,"156,922,902.1352",-151.5691,"127,920,433.0000",-0.4126,21.2067,26.4497
603518.SH,"186,310,881.5054",-36.0203,"231,360,068.0000",-0.1300,9.0400,9.6226
603519.SH,"48,286,997.1919",-94.3331,"49,423,840.4000",-0.0497,12.1567,13.0401
603520.SH,"120,180,619.0522",-175.8525,"83,999,386.6000",-0.3953,9.8367,12.5685
603527.SH,"45,438,686.8586",-178.5123,"59,999,480.8000",-0.3520,7.6700,9.4166
603528.SH,"542,781,519.2716",-161.4357,"597,039,181.8000",-0.1430,5.9100,7.5717
603529.SH,"96,211,494.3602",-48.8987,"73,196,110.4000",-0.1298,29.9267,29.9582
603530.SH,"100,962,636.4674",46.5695,"136,284,571.8000",0.1707,17.0200,17.5212
603533.SH,"341,691,221.1092",-105.9296,"342,108,211.6000",-0.3716,16.3133,18.7395
603535.SH,"32,980,146.6406",-155.6768,"50,941,525.8000",0.0280,14.6667,16.2074
603536.SH,"275,537,944.3259",24.5667,"391,172,873.6000",0.3792,9.6333,11.0767
603538.SH,"87,316,127.2462",-151.6283,"132,274,947.6000",-0.3196,12.8167,16.1900
603551.SH,"59,599,098.6775",-152.2682,"54,127,497.4000",-0.2015,9.2633,10.1796
603555.SH,"855,306,783.7209",-117.9706,"673,363,130.2000",-0.4557,0.8533,1.2868
603556.SH,"65,951,437.9825",178.8012,"76,629,997.8000",0.3249,31.7067,29.4988
603557.SH,"130,878,325.4902",-201.6133,"109,761,144.0000",-0.3976,1.4867,1.9125
603558.SH,"105,016,102.8939",43.8247,"91,763,885.6000",0.1436,9.0400,9.2031
603559.SH,"16,522,860.3291",-103.4933,"27,044,868.2000",-0.1192,5.4867,6.8448
603565.SH,"172,542,225.3450",-91.0708,"148,050,815.0000",-0.2022,7.6533,8.4480
603566.SH,"55,497,252.5749",-149.2091,"60,887,269.2000",-0.3091,15.6900,18.8170
603567.SH,"94,862,980.1457",-146.4949,"126,364,103.6000",-0.3541,10.4333,11.7178
603568.SH,"91,491,681.8436",-96.0981,"71,490,983.2000",-0.0116,16.8167,17.0872
603569.SH,"227,066,743.5402",-71.2142,"295,239,737.2000",0.0844,9.2433,11.2089
603577.SH,"136,409,295.1389",-291.0039,"152,945,792.8000",-0.2484,6.8000,8.3613
603578.SH,"26,412,836.0947",-209.1609,"36,870,985.2000",-0.1378,11.3933,13.0388
603579.SH,"28,729,828.7754",-203.2375,"31,929,403.8000",-0.1056,17.7300,19.6778
603580.SH,"51,952,708.2645",-259.7850,"34,086,310.4000",-0.2830,9.3233,12.1099
603583.SH,"74,968,957.6698",-122.3301,"133,558,785.6000",-0.0876,15.9133,17.9938
603585.SH,"20,834,220.7498",-167.3128,"18,749,653.6000",-0.2552,11.0467,13.0819
603586.SH,"131,308,988.1022",-153.8405,"166,731,511.8000",-0.0939,13.2633,14.7506
603587.SH,"47,157,708.8538",-156.4602,"47,837,436.8000",-0.1510,12.3067,13.2110
603588.SH,"440,498,284.0631",-158.8704,"258,589,764.0000",-0.3847,5.3667,6.5857
603589.SH,"125,108,003.4734",-123.0401,"111,487,607.0000",-0.2124,41.2533,44.8365
603590.SH,"33,341,274.5763",-102.0367,"27,736,933.2000",-0.1658,29.8467,34.0552
603595.SH,"71,233,019.0604",-143.3803,"90,005,146.2000",-0.4440,20.6267,29.1886
603596.SH,"117,846,326.6561",-140.0413,"90,886,335.8000",-0.1089,58.0700,65.5572
603598.SH,"440,643,328.6116",78.8852,"662,001,422.6000",0.4064,15.7867,15.8325
603599.SH,"120,660,200.5431",-96.1191,"109,402,888.6000",-0.4663,13.6333,15.5875
603600.SH,"129,935,248.2008",-11.6402,"152,991,370.6000",0.1326,10.0867,10.2463
603601.SH,"304,766,437.6623",-216.3765,"191,380,796.2000",-0.2632,2.9300,3.7443
603602.SH,"82,280,147.6515",-86.5990,"72,256,704.6000",0.0379,11.8867,13.3683
603603.SH,"61,575,586.0000",-155.1863,"166,361,298.4000",-0.6564,0.9667,1.7306
603605.SH,"40,068,733.5093",-67.2852,"40,827,237.2000",-0.1165,96.0533,100.8819
603606.SH,"151,748,190.3816",-87.7053,"173,807,385.2000",-0.2086,38.2200,39.6771
603607.SH,"85,035,191.4562",-159.7563,"157,430,893.0000",-0.0246,12.3233,14.7544
603608.SH,"219,175,308.0087",-110.3030,"358,032,562.4000",0.0931,4.2000,4.9016
603609.SH,"92,802,140.5594",-132.6941,"75,190,493.6000",-0.2270,6.9500,7.9458
603610.SH,"115,153,075.5513",-263.5839,"116,410,918.0000",-0.1055,10.0067,11.2158
603611.SH,"94,214,152.4130",-117.8143,"84,016,738.2000",-0.2023,16.5133,18.2007
603612.SH,"103,291,058.3960",-141.5647,"98,493,447.8000",-0.3459,11.1100,13.9427
603613.SH,"280,263,285.3682",-94.3049,"241,637,072.8000",-0.5409,19.2633,25.5712
603615.SH,"67,533,444.7242",105.1435,"126,263,803.8000",0.5006,14.8600,14.7175
603616.SH,"286,422,113.2468",-250.3030,"333,833,519.0000",-0.2831,3.6933,4.8749
603617.SH,"131,960,380.9598",-220.4355,"170,322,592.8000",-0.1985,6.0733,7.7385
603618.SH,"210,283,930.1887",-242.0828,"172,634,035.6000",-0.2902,4.5167,5.4559
603619.SH,"100,804,543.4422",-22.2222,"144,517,674.6000",0.1597,18.4133,19.0800
603626.SH,"250,448,660.6112",-189.8336,"390,292,195.0000",-0.1196,5.4767,6.8112
603628.SH,"585,869,346.6775",65.1879,"480,737,573.8000",0.1821,17.2867,17.0778
603629.SH,"174,783,029.4395",-34.4048,"322,780,203.2000",0.0441,21.1533,25.2081
603630.SH,"61,206,443.3391",-271.3672,"63,579,805.2000",-0.2283,11.1233,13.4763
603633.SH,"128,343,455.8863",-142.7637,"185,727,641.4000",-0.4064,6.8267,8.4719
603636.SH,"182,617,967.2659",-155.4655,"279,922,373.2000",-0.2906,9.6100,11.4505
603637.SH,"111,963,112.3529",-339.9539,"83,937,933.6000",-0.1697,6.3867,7.7523
603638.SH,"71,297,912.0594",-99.7488,"50,341,946.0000",-0.0956,15.4100,15.9175
603639.SH,"41,414,262.2928",-115.9720,"35,411,086.4000",-0.2000,13.6800,15.4240
603648.SH,"479,869,671.2630",-110.2108,"245,948,946.0000",-0.0454,8.6633,9.6145
603650.SH,"102,935,738.7949",-169.6071,"142,998,246.6000",-0.2099,25.7567,29.6897
603655.SH,"31,971,608.5526",-184.8611,"39,182,912.0000",-0.4583,14.0267,18.4445
603656.SH,"143,993,559.6605",-174.0218,"207,020,067.2000",-0.0971,11.5933,12.9055
603657.SH,"46,696,948.7759",-304.5277,"37,659,039.6000",-0.3404,10.0967,13.1259
603658.SH,"62,127,359.9307",48.8071,"64,220,140.6000",0.1442,59.7733,55.6949
603659.SH,"316,919,615.7250",-110.0854,"271,852,230.4000",-0.4718,17.6067,21.6655
603660.SH,"778,484,980.0000",-49.6695,"650,737,351.6000",-0.0604,6.3300,7.0286
603661.SH,"29,989,127.1277",167.7358,"30,129,608.0000",0.2760,43.7067,41.1991
603662.SH,"213,372,268.7666",6.5896,"203,408,318.8000",0.1054,27.4467,29.7650
603663.SH,"182,662,472.3647",-84.5980,"274,675,880.2000",-0.2452,9.8033,10.5492
603665.SH,"33,417,542.2103",-162.5826,"35,254,761.0000",-0.2258,19.5333,23.1613
603666.SH,"94,851,732.6893",-155.4154,"76,007,376.8000",-0.3379,23.9833,28.5362
603667.SH,"372,810,242.7890",-24.1806,"331,830,037.0000",0.2855,15.0933,17.5213
603668.SH,"91,337,127.1144",-77.3687,"133,842,084.4000",-0.0092,15.5900,16.6493
603669.SH,"119,346,365.0000",-218.6402,"97,113,311.4000",-0.2339,3.7167,4.6783
603676.SH,"80,772,719.5864",-133.0492,"60,330,031.4000",-0.4553,7.7733,9.4651
603677.SH,"57,416,960.7110",-177.5597,"59,706,658.6000",-0.1328,10.4067,12.4477
603678.SH,"87,763,253.2015",-143.2467,"63,527,950.8000",-0.3568,19.9567,24.1546
603679.SH,"139,756,738.3205",-263.1685,"185,663,613.2000",-0.2454,9.5533,12.5545
603680.SH,"74,001,533.3777",-213.3236,"46,674,719.2000",-0.2899,7.0400,8.4829
603681.SH,"50,287,725.4772",-96.7636,"61,327,970.0000",-0.2109,11.4933,13.2599
603682.SH,"281,898,964.1425",-167.4734,"205,697,697.2000",-0.1592,4.5500,5.2955
603683.SH,"103,454,132.9787",-147.6544,"82,933,830.0000",-0.1657,7.9033,9.6231
603685.SH,"21,806,959.1772",-36.8020,"21,858,343.8000",-0.0482,12.4000,13.7755
603686.SH,"133,235,796.0964",-205.7558,"211,688,957.0000",-0.1184,8.2533,9.3248
603687.SH,"131,206,603.0452",-31.8390,"150,948,737.0000",0.1493,9.4500,10.3528
603688.SH,"108,821,320.2427",-120.2662,"124,631,687.4000",-0.2976,74.7000,84.0731
603689.SH,"99,705,439.3229",-203.2129,"119,927,894.0000",-0.1111,7.3167,8.1217
603690.SH,"96,589,167.0272",-84.3792,"106,105,612.2000",-0.3347,24.8367,26.5704
603693.SH,"47,986,659.7250",-177.8878,"67,676,240.4000",-0.2671,9.7267,10.7871
603696.SH,"129,024,434.2040",-244.7521,"177,850,250.0000",-0.1165,7.5967,8.9653
603697.SH,"70,535,994.0195",-109.9667,"107,508,882.4000",-0.1966,6.8867,8.0634
603698.SH,"52,140,166.9151",-194.6697,"45,952,945.0000",-0.0902,12.2133,13.6322
603699.SH,"91,923,888.9634",73.6759,"75,731,338.6000",0.1220,14.7267,14.4583
603700.SH,"50,593,229.7543",-323.9370,"42,483,582.2000",-0.2293,10.4300,12.4770
603701.SH,"82,429,725.3508",-139.2350,"97,367,874.0000",-0.1944,10.0433,12.6504
603703.SH,"51,029,356.1233",-81.8013,"92,357,810.0000",-0.2237,10.3467,11.3424
